use_case,n_pos,n_neg,policy,auc,auc_sd,auc_gain
synergy_hall_2012,20,20,easy,0.9907398373983739,0.0006075298111307035,0.0011463414634145241
synergy_hall_2012,20,50,hard,0.9939268292682926,0.0012786733822008193,0.004333333333333189
synergy_hall_2012,20,50,mixed,0.9935528455284552,0.0012459465642239726,0.0039593495934958645
synergy_hall_2012,20,50,random,0.9910162601626016,0.0012075292031208523,0.0014227642276422037
synergy_hall_2012,20,50,easy,0.9908130081300813,0.0006903391777350951,0.0012195121951219523
synergy_jeyaraman_2020,10,10,hard,0.6725183127052287,0.025182854700546934,-0.10766607729224553
synergy_jeyaraman_2020,10,10,mixed,0.741462490527911,0.05665967369006219,-0.03872189946956317
synergy_jeyaraman_2020,10,10,random,0.7350467289719627,0.04066317549140426,-0.04513766102551153
synergy_jeyaraman_2020,10,10,easy,0.8403005809547865,0.009793730751081031,0.060116190957312354
synergy_jeyaraman_2020,10,20,hard,0.6540414246021723,0.035744039734582504,-0.1261429653953019
synergy_jeyaraman_2020,10,20,mixed,0.775650416771912,0.03132856141729963,-0.004533973225562149
synergy_jeyaraman_2020,10,20,random,0.812768375852488,0.04501649382882445,0.032583985855013764
synergy_jeyaraman_2020,10,20,easy,0.8462743116948725,0.015084377509920798,0.06608992169739836
synergy_jeyaraman_2020,10,50,hard,0.7021343773680222,0.03637385193314391,-0.07805001262945199
synergy_jeyaraman_2020,10,50,mixed,0.8066557211417024,0.03178217061119642,0.026471331144228172
synergy_jeyaraman_2020,10,50,random,0.837900985097247,0.03646949681431652,0.05771659509977278
synergy_jeyaraman_2020,10,50,easy,0.8602172265723669,0.007924374718303435,0.08003283657489269
synergy_jeyaraman_2020,20,10,hard,0.6899343268502147,0.00690074452744281,-0.09025006314725947
synergy_jeyaraman_2020,20,10,mixed,0.7992927506946199,0.009870512547063242,0.01910836069714572
synergy_jeyaraman_2020,20,10,random,0.8216342510735034,0.018441317884641897,0.041449861076029215
synergy_jeyaraman_2020,20,10,easy,0.8498231876736551,0.011378526383141907,0.06963879767618086
synergy_jeyaraman_2020,20,20,hard,0.678163677696388,0.013125980792261207,-0.10202071230108622
synergy_jeyaraman_2020,20,20,mixed,0.8094594594594596,0.01500060987411577,0.029275069461985437
synergy_jeyaraman_2020,20,20,random,0.8612528416266734,0.0339639141733072,0.08106845162919918
synergy_jeyaraman_2020,20,20,easy,0.8624905279110886,0.007996009099429088,0.08230613791361441
synergy_jeyaraman_2020,20,50,hard,0.7341121495327103,0.015485047124324096,-0.04607224046476388
synergy_jeyaraman_2020,20,50,mixed,0.8349583228087901,0.020281680778275704,0.05477393281131593
