use_case,n_pos,n_neg,n_labels,auc,auc_sd,recall10,recall10_sd,auc_floor,recall10_floor,auc_gain,recall10_gain
synergy_nelson_2002,10,50,60,0.7824324324324323,0.03831618287009549,0.26375000000000004,0.055537149728807654,0.7131193693693694,0.21875,0.06931306306306295,0.04500000000000004
synergy_nelson_2002,10,100,110,0.8131193693693692,0.033129168395166685,0.27625,0.03860861302870126,0.7131193693693694,0.21875,0.09999999999999987,0.057499999999999996
synergy_nelson_2002,20,10,30,0.7844031531531532,0.01751424831856718,0.293125,0.010345590848279277,0.7131193693693694,0.21875,0.07128378378378386,0.07437500000000002
synergy_nelson_2002,20,20,40,0.804222972972973,0.030312253034629227,0.25375000000000003,0.04028220761080504,0.7131193693693694,0.21875,0.09110360360360359,0.03500000000000003
synergy_nelson_2002,20,50,70,0.8212837837837839,0.022715529990188825,0.271875,0.015309310892394862,0.7131193693693694,0.21875,0.10816441441441449,0.05312499999999998
synergy_nelson_2002,20,100,120,0.8363175675675677,0.013642635743269604,0.26812500000000006,0.027908891952207623,0.7131193693693694,0.21875,0.12319819819819833,0.04937500000000006
synergy_nelson_2002,30,10,40,0.7709459459459459,0.03178220419942656,0.2475,0.050675129501561215,0.7131193693693694,0.21875,0.05782657657657653,0.028749999999999998
synergy_nelson_2002,30,20,50,0.818918918918919,0.03160955998627265,0.26812500000000006,0.029934825037070113,0.7131193693693694,0.21875,0.10579954954954962,0.04937500000000006
synergy_nelson_2002,30,50,80,0.849268018018018,0.004256995083656708,0.271875,0.024999999999999998,0.7131193693693694,0.21875,0.13614864864864862,0.05312499999999998
synergy_nelson_2002,30,100,130,0.8457770270270271,0.007305512698370791,0.27625,0.03860861302870126,0.7131193693693694,0.21875,0.1326576576576577,0.057499999999999996
synergy_sep_2021,2,10,12,0.636820652173913,0.05467564177403544,0.2875,0.08477912478906585,0.6175271739130435,0.30000000000000004,0.01929347826086958,-0.012500000000000067
synergy_sep_2021,2,20,22,0.6202445652173914,0.056252297264578775,0.225,0.06373774391990981,0.6175271739130435,0.30000000000000004,0.0027173913043478937,-0.07500000000000004
synergy_sep_2021,2,50,52,0.6595108695652174,0.05829010207168463,0.26,0.08344159634139317,0.6175271739130435,0.30000000000000004,0.04198369565217397,-0.040000000000000036
synergy_sep_2021,2,100,102,0.6589673913043479,0.05846339666834285,0.28250000000000003,0.09733961166965893,0.6175271739130435,0.30000000000000004,0.041440217391304435,-0.017500000000000016
synergy_sep_2021,3,10,13,0.6403532608695652,0.0676496734651638,0.2475,0.11467344941179715,0.6175271739130435,0.30000000000000004,0.022826086956521774,-0.05250000000000005
synergy_sep_2021,3,20,23,0.6572010869565217,0.046697640204421735,0.2225,0.08418729120241368,0.6175271739130435,0.30000000000000004,0.039673913043478226,-0.07750000000000004
synergy_sep_2021,3,50,53,0.6710597826086956,0.03659762189868271,0.26,0.07132671308843552,0.6175271739130435,0.30000000000000004,0.05353260869565213,-0.040000000000000036
synergy_sep_2021,3,100,103,0.674320652173913,0.012508857920091203,0.23500000000000001,0.049623583103198005,0.6175271739130435,0.30000000000000004,0.056793478260869557,-0.06500000000000003
synergy_sep_2021,5,10,15,0.6902173913043479,0.048975277437647236,0.275,0.05,0.6175271739130435,0.30000000000000004,0.07269021739130443,-0.025000000000000022
synergy_sep_2021,5,20,25,0.7077445652173913,0.02421910729811442,0.3,0.046770717334674264,0.6175271739130435,0.30000000000000004,0.0902173913043478,-5.551115123125783e-17
synergy_sep_2021,5,50,55,0.7226902173913043,0.029944986380983352,0.2975,0.024238399287081644,0.6175271739130435,0.30000000000000004,0.10516304347826089,-0.0025000000000000577
synergy_sep_2021,5,100,105,0.7354619565217392,0.04782454295926685,0.3,0.06123724356957945,0.6175271739130435,0.30000000000000004,0.11793478260869572,-5.551115123125783e-17
synergy_sep_2021,10,10,20,0.7608695652173914,0.021171251283459216,0.3925,0.05396758286230724,0.6175271739130435,0.30000000000000004,0.1433423913043479,0.09249999999999997
synergy_sep_2021,10,20,30,0.7449728260869565,0.04596248701566753,0.2975,0.04962358310319801,0.6175271739130435,0.30000000000000004,0.12744565217391302,-0.0025000000000000577
synergy_sep_2021,10,50,60,0.7527173913043479,0.024946036986707047,0.3725,0.07088723439378912,0.6175271739130435,0.30000000000000004,0.13519021739130443,0.07249999999999995
synergy_sep_2021,10,100,110,0.7804347826086956,0.018006690496771,0.3925,0.08895223437328599,0.6175271739130435,0.30000000000000004,0.16290760869565213,0.09249999999999997
synergy_sep_2021,20,10,30,0.7649456521739131,0.025556483738155413,0.37,0.04373213921133974,0.6175271739130435,0.30000000000000004,0.14741847826086962,0.06999999999999995
synergy_sep_2021,20,20,40,0.7436141304347826,0.05188830055876881,0.4175000000000001,0.02179449471770338,0.6175271739130435,0.30000000000000004,0.12608695652173918,0.11750000000000005
synergy_sep_2021,20,50,70,0.7783967391304348,0.02195208198763122,0.425,0.046770717334674264,0.6175271739130435,0.30000000000000004,0.16086956521739137,0.12499999999999994
synergy_sep_2021,20,100,120,0.7921195652173914,0.022046904212376796,0.4675000000000001,0.0465026880943457,0.6175271739130435,0.30000000000000004,0.1745923913043479,0.16750000000000004
synergy_van_der_valk_2021,2,10,12,0.7243832472748136,0.12483619336779317,0.26742857142857146,0.12326973907422929,0.8805507745266782,0.42857142857142855,-0.15616752725186456,-0.1611428571428571
synergy_van_der_valk_2021,2,20,22,0.7369592656339644,0.1190455834870108,0.2457142857142857,0.13950349275124233,0.8805507745266782,0.42857142857142855,-0.14359150889271377,-0.18285714285714286
synergy_van_der_valk_2021,2,50,52,0.7576133103843947,0.08606083301538231,0.248,0.10352797117845271,0.8805507745266782,0.42857142857142855,-0.12293746414228346,-0.18057142857142855
synergy_van_der_valk_2021,2,100,102,0.7533907056798623,0.10270334371439561,0.26857142857142857,0.11513966674062792,0.8805507745266782,0.42857142857142855,-0.12716006884681585,-0.15999999999999998
synergy_van_der_valk_2021,3,10,13,0.7764773379231211,0.13467062118537998,0.31085714285714283,0.11189499450787942,0.8805507745266782,0.42857142857142855,-0.10407343660355706,-0.11771428571428572
synergy_van_der_valk_2021,3,20,23,0.797819850831899,0.05299316908070108,0.3108571428571429,0.08579805430456439,0.8805507745266782,0.42857142857142855,-0.08273092369477919,-0.11771428571428566
synergy_van_der_valk_2021,3,50,53,0.8183132530120482,0.02233753539202788,0.3028571428571428,0.07362342129557214,0.8805507745266782,0.42857142857142855,-0.06223752151463002,-0.12571428571428572
synergy_van_der_valk_2021,3,100,103,0.818037865748709,0.024875463872686982,0.3017142857142857,0.05707424452198295,0.8805507745266782,0.42857142857142855,-0.06251290877796922,-0.12685714285714284
synergy_van_der_valk_2021,5,10,15,0.8245553643144005,0.032666103175846006,0.31885714285714284,0.05077682260919558,0.8805507745266782,0.42857142857142855,-0.05599541021227772,-0.10971428571428571
synergy_van_der_valk_2021,5,20,25,0.8399311531841652,0.01978778802395836,0.34285714285714286,0.06761234037828133,0.8805507745266782,0.42857142857142855,-0.04061962134251296,-0.08571428571428569
synergy_van_der_valk_2021,5,50,55,0.8391049913941482,0.019981845245698186,0.3302857142857143,0.030107291136730285,0.8805507745266782,0.42857142857142855,-0.04144578313253,-0.09828571428571425
synergy_van_der_valk_2021,5,100,105,0.8373149741824442,0.027487751636746265,0.3165714285714286,0.0519465973822332,0.8805507745266782,0.42857142857142855,-0.04323580034423402,-0.11199999999999993
synergy_van_der_valk_2021,10,10,20,0.8432587492828455,0.02104906874181093,0.3348571428571429,0.09633953561466328,0.8805507745266782,0.42857142857142855,-0.03729202524383268,-0.09371428571428564
